nome_usina,fonte,capacidade_kw,latitude,longitude,data,curtailment_mw,codigo_ibge,nome_municipio,estado
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 04:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 04:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 05:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 05:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 06:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 06:30:00,15.607,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 07:00:00,11.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 07:30:00,8.433,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 08:00:00,8.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 08:30:00,7.333,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 09:00:00,6.4,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 09:30:00,5.167,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 10:00:00,5.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 10:30:00,5.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 11:00:00,5.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 11:30:00,5.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 12:00:00,4.133,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 12:30:00,4.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 13:00:00,4.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 13:30:00,4.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 14:00:00,8.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 14:30:00,8.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 15:00:00,8.633,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 15:30:00,12.2,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 16:00:00,17.067,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 16:30:00,18.464,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 17:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 17:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 18:00:00,3.941,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 18:30:00,1.867,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 19:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 19:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 20:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 20:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 21:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 21:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 22:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 22:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 23:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-05 23:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 00:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 00:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 01:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 01:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 02:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 02:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 03:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 03:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 04:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 04:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 05:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 05:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 06:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 06:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 07:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 07:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 08:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 08:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 09:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 09:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 10:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 10:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 11:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 11:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 12:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 12:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 13:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 13:30:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 14:00:00,0.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 14:30:00,1.3,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 15:00:00,4.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 15:30:00,7.333,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 16:00:00,5.067,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 16:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 17:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 17:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 18:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 18:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 19:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 19:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 20:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 20:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 21:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 21:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 22:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 22:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 23:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-06 23:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 00:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 00:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 01:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 01:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 02:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 02:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 03:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 03:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 04:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 04:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 05:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 05:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 06:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 06:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 07:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 07:30:00,3.849,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 08:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 08:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 09:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 09:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 10:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 10:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 11:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 11:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 12:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 12:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 13:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 13:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 14:00:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 14:30:00,3.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 15:00:00,4.2,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 15:30:00,7.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 16:00:00,7.8,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 16:30:00,13.0,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 17:00:00,21.722,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 17:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 18:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 18:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 19:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 19:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 20:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 20:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 21:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 21:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 22:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 22:30:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 23:00:00,,2404101,Galinhos,RN
Rei dos Ventos 3,Eólica,60120,-5.11899151,-36.16319865,2026-05-07 23:30:00,,2404101,Galinhos,RN
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 00:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 00:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 01:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 01:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 02:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 02:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 03:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 03:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 04:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 04:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 05:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 05:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 06:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 06:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 07:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 07:30:00,27.33,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 08:00:00,6.9,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 08:30:00,4.767,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 09:00:00,4.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 09:30:00,4.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 10:00:00,4.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 10:30:00,4.033,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 11:00:00,5.433,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 11:30:00,6.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 12:00:00,6.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 12:30:00,6.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 13:00:00,6.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 13:30:00,7.533,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 14:00:00,10.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 14:30:00,10.533,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 15:00:00,15.6,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 15:30:00,25.258,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 16:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 16:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 17:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 17:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 18:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 18:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 19:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 19:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 20:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 20:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 21:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 21:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 22:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 22:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 23:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-01 23:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 00:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 00:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 01:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 01:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 02:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 02:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 03:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 03:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 04:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 04:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 05:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 05:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 06:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 06:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 07:00:00,28.419,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 07:30:00,34.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 08:00:00,34.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 08:30:00,34.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 09:00:00,34.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 09:30:00,32.267,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 10:00:00,30.467,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 10:30:00,30.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 11:00:00,28.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 11:30:00,28.533,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 12:00:00,29.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 12:30:00,29.0,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 13:00:00,30.6,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 13:30:00,33.8,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 14:00:00,41.467,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 14:30:00,48.4,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 15:00:00,56.47,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 15:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 16:00:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 16:30:00,,4321600,Tramandaí,RS
Elebrás Cidreira 1,Eólica,70000,-30.07905905,-50.17205613,2026-05-02 17:00:00,,4321600,Tramandaí,RS
